"","bikeshop.name","location","product.id","model","description","sales","order.id","sales_date","product_count"
"5740","Kansas City 29ers","Kansas City, KS",39,"Slice Hi-Mod Dura Ace D12","Road - Triathalon - Carbon",4500,596,"2012-09-26",1
"5741","Kansas City 29ers","Kansas City, KS",39,"Slice Hi-Mod Dura Ace D12","Road - Triathalon - Carbon",4500,1654,"2015-04-14",1
"5742","Kansas City 29ers","Kansas City, KS",39,"Slice Hi-Mod Dura Ace D12","Road - Triathalon - Carbon",4500,1658,"2015-04-16",1
"5743","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,27,"2011-02-10",2
"5744","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,206,"2011-07-19",2
"5745","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,285,"2011-11-08",1
"5746","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,339,"2012-01-27",1
"5747","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,340,"2012-01-30",2
"5748","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,344,"2012-02-03",1
"5749","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,523,"2012-07-12",2
"5750","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,563,"2012-08-15",1
"5751","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,614,"2012-10-15",1
"5752","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,700,"2013-02-12",1
"5753","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,755,"2013-03-27",1
"5754","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,758,"2013-03-29",1
"5755","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,790,"2013-04-18",1
"5756","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,810,"2013-05-01",1
"5757","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,826,"2013-05-10",1
"5758","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,921,"2013-07-05",3
"5759","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,938,"2013-07-17",1
"5760","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,1232,"2014-05-09",1
"5761","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,1471,"2014-10-17",1
"5762","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,1537,"2015-02-04",4
"5763","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,1539,"2015-02-09",1
"5764","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,1686,"2015-04-28",1
"5765","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,1804,"2015-07-06",1
"5766","Kansas City 29ers","Kansas City, KS",40,"Slice Ultegra D12","Road - Triathalon - Carbon",3200,1995,"2015-12-23",1
"5767","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,34,"2011-02-16",1
"5768","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,39,"2011-02-22",1
"5769","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,77,"2011-04-06",1
"5770","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,540,"2012-07-25",1
"5771","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,614,"2012-10-15",1
"5772","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,742,"2013-03-19",2
"5773","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,790,"2013-04-18",1
"5774","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1034,"2013-10-02",1
"5775","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1054,"2013-10-22",1
"5776","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1059,"2013-10-31",1
"5777","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1116,"2014-01-21",4
"5778","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1122,"2014-02-03",1
"5779","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1185,"2014-04-03",9
"5780","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1253,"2014-05-20",2
"5781","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1565,"2015-02-23",1
"5782","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1673,"2015-04-22",1
"5783","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1772,"2015-06-16",2
"5784","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1820,"2015-07-15",1
"5785","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1839,"2015-08-04",1
"5786","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1969,"2015-11-25",1
"5787","Kansas City 29ers","Kansas City, KS",41,"Slice Ultegra","Road - Triathalon - Carbon",2700,1995,"2015-12-23",1
"5788","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,34,"2011-02-16",1
"5789","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,39,"2011-02-22",1
"5790","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,77,"2011-04-06",1
"5791","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,100,"2011-04-19",1
"5792","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,107,"2011-04-25",1
"5793","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,259,"2011-09-30",1
"5794","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,311,"2011-12-07",1
"5795","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,318,"2011-12-21",1
"5796","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,348,"2012-02-09",1
"5797","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,359,"2012-02-21",1
"5798","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,488,"2012-06-12",1
"5799","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,524,"2012-07-12",1
"5800","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,539,"2012-07-24",1
"5801","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,704,"2013-02-19",1
"5802","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,790,"2013-04-18",1
"5803","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,938,"2013-07-17",2
"5804","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1077,"2013-11-26",1
"5805","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1082,"2013-11-28",1
"5806","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1096,"2013-12-24",1
"5807","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1311,"2014-06-17",1
"5808","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1344,"2014-07-08",1
"5809","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1368,"2014-07-25",1
"5810","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1456,"2014-09-30",1
"5811","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1478,"2014-10-28",2
"5812","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1567,"2015-02-24",1
"5813","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1717,"2015-05-15",1
"5814","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1747,"2015-06-04",1
"5815","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1788,"2015-06-23",1
"5816","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1804,"2015-07-06",2
"5817","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1808,"2015-07-07",1
"5818","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1943,"2015-11-05",1
"5819","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1952,"2015-11-10",5
"5820","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1975,"2015-12-02",2
"5821","Kansas City 29ers","Kansas City, KS",42,"Slice 105","Road - Triathalon - Carbon",1950,1978,"2015-12-04",1
"5822","Kansas City 29ers","Kansas City, KS",43,"SuperX Hi-Mod CX1","Road - Cyclocross - Carbon",3500,112,"2011-04-26",2
"5823","Kansas City 29ers","Kansas City, KS",43,"SuperX Hi-Mod CX1","Road - Cyclocross - Carbon",3500,631,"2012-11-12",1
"5824","Kansas City 29ers","Kansas City, KS",43,"SuperX Hi-Mod CX1","Road - Cyclocross - Carbon",3500,1034,"2013-10-02",1
"5825","Kansas City 29ers","Kansas City, KS",43,"SuperX Hi-Mod CX1","Road - Cyclocross - Carbon",3500,1465,"2014-10-15",2
"5826","Kansas City 29ers","Kansas City, KS",43,"SuperX Hi-Mod CX1","Road - Cyclocross - Carbon",3500,1478,"2014-10-28",1
"5827","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,39,"2011-02-22",1
"5828","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,107,"2011-04-25",2
"5829","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,169,"2011-06-22",1
"5830","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,327,"2012-01-12",1
"5831","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,359,"2012-02-21",3
"5832","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,539,"2012-07-24",1
"5833","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,554,"2012-08-06",1
"5834","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,658,"2012-12-14",1
"5835","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,791,"2013-04-19",1
"5836","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,994,"2013-09-04",1
"5837","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1090,"2013-12-16",1
"5838","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1116,"2014-01-21",1
"5839","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1226,"2014-05-01",2
"5840","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1478,"2014-10-28",1
"5841","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1494,"2014-11-20",1
"5842","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1560,"2015-02-18",2
"5843","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1579,"2015-03-02",1
"5844","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1772,"2015-06-16",1
"5845","Kansas City 29ers","Kansas City, KS",44,"SuperX Ultegra","Road - Cyclocross - Carbon",2450,1995,"2015-12-23",1
"5846","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,300,"2011-11-18",2
"5847","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,348,"2012-02-09",1
"5848","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,488,"2012-06-12",2
"5849","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,614,"2012-10-15",1
"5850","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,648,"2012-12-04",1
"5851","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,774,"2013-04-11",1
"5852","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,803,"2013-04-25",1
"5853","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,864,"2013-05-31",1
"5854","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,928,"2013-07-11",8
"5855","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,938,"2013-07-17",1
"5856","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1000,"2013-09-04",2
"5857","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1115,"2014-01-15",1
"5858","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1185,"2014-04-03",2
"5859","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1232,"2014-05-09",1
"5860","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1322,"2014-06-25",1
"5861","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1465,"2014-10-15",1
"5862","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1494,"2014-11-20",1
"5863","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1636,"2015-04-06",1
"5864","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1695,"2015-05-04",1
"5865","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1713,"2015-05-14",1
"5866","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1881,"2015-08-28",1
"5867","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1920,"2015-10-02",1
"5868","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1923,"2015-10-09",1
"5869","Kansas City 29ers","Kansas City, KS",45,"SuperX 105","Road - Cyclocross - Carbon",1960,1965,"2015-11-24",1
"5870","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,39,"2011-02-22",1
"5871","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,102,"2011-04-21",1
"5872","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,107,"2011-04-25",1
"5873","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,123,"2011-05-06",1
"5874","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,146,"2011-05-31",10
"5875","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,155,"2011-06-10",2
"5876","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,284,"2011-11-08",1
"5877","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,414,"2012-04-04",1
"5878","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,423,"2012-04-13",1
"5879","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,554,"2012-08-06",3
"5880","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,648,"2012-12-04",1
"5881","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,805,"2013-04-29",1
"5882","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,848,"2013-05-22",2
"5883","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,864,"2013-05-31",1
"5884","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,938,"2013-07-17",1
"5885","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,962,"2013-08-06",1
"5886","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,1000,"2013-09-04",3
"5887","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,1494,"2014-11-20",1
"5888","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,1549,"2015-02-12",1
"5889","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,1636,"2015-04-06",1
"5890","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,1658,"2015-04-16",1
"5891","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,1725,"2015-05-19",1
"5892","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,1881,"2015-08-28",1
"5893","Kansas City 29ers","Kansas City, KS",46,"SuperX Rival CX1","Road - Cyclocross - Carbon",1750,1949,"2015-11-09",3
"5894","Kansas City 29ers","Kansas City, KS",47,"Jekyll Carbon 1","Mountain - Over Mountain - Carbon",7990,34,"2011-02-16",2
"5895","Kansas City 29ers","Kansas City, KS",47,"Jekyll Carbon 1","Mountain - Over Mountain - Carbon",7990,327,"2012-01-12",1
"5896","Kansas City 29ers","Kansas City, KS",47,"Jekyll Carbon 1","Mountain - Over Mountain - Carbon",7990,329,"2012-01-12",1
"5897","Kansas City 29ers","Kansas City, KS",47,"Jekyll Carbon 1","Mountain - Over Mountain - Carbon",7990,364,"2012-02-27",1
"5898","Kansas City 29ers","Kansas City, KS",47,"Jekyll Carbon 1","Mountain - Over Mountain - Carbon",7990,423,"2012-04-13",1
